CreditCardID;CardType;CardNumber;ExpMonth;ExpYear;ModifiedDate
3497;Distinguish;55554333627062;1;2008;2008-12-05
3498;ColonialVoice;77779883837601;2;2006;2012-07-31
3499;SuperiorCard;33335578045773;8;2008;2014-01-12
3500;Distinguish;55551921785856;1;2005;2013-11-24
3501;Distinguish;55554135366804;11;2005;2012-01-30
3502;Vista;11114095529354;9;2006;2013-03-12
3503;ColonialVoice;77772998899773;2;2008;2013-07-18
3504;SuperiorCard;33338787533428;3;2005;2007-12-04
3505;SuperiorCard;33332140369599;3;2005;2013-06-16
3506;Vista;11114204479002;2;2005;2013-07-26
3507;SuperiorCard;33339690407313;10;2005;2014-04-28
3508;Vista;11111553300144;1;2007;2014-03-04
3509;ColonialVoice;77776647005904;3;2006;2014-06-13
3510;SuperiorCard;33337192002051;4;2007;2013-07-16
3511;Distinguish;55557342410939;3;2005;2013-11-23
3512;Distinguish;55555373894290;7;2008;2014-02-03
3513;Vista;11114030450510;1;2005;2013-07-31
3514;SuperiorCard;33338125238202;1;2005;2013-04-21
3515;Vista;11114941926439;6;2007;2014-04-27
3516;ColonialVoice;77771864017829;10;2005;2013-09-21
3517;Vista;11116938212269;4;2008;2012-06-18
3518;ColonialVoice;77774658355253;8;2006;2014-02-17
3519;ColonialVoice;77775959242623;6;2006;2013-11-30
3520;Distinguish;55557775543879;5;2008;2013-08-14
3521;ColonialVoice;77777243957777;4;2007;2013-09-07
3522;Distinguish;55559019080902;9;2008;2013-09-23
3523;ColonialVoice;77775119590884;6;2006;2014-03-06
3524;ColonialVoice;77773580604512;7;2006;2014-04-08
3525;Vista;11116432459771;4;2005;2013-07-14
3526;Vista;11116403099826;8;2006;2011-11-07
3527;Vista;11116931831657;7;2008;2014-02-23
3528;Distinguish;55558197195189;10;2007;2013-07-05
3529;ColonialVoice;77776508951299;9;2007;2012-02-08
3530;Distinguish;55557484476975;8;2006;2013-02-13
3531;ColonialVoice;77772075300734;11;2008;2012-05-30
3532;Distinguish;55554497739208;3;2006;2014-03-19
3533;Distinguish;55555900849888;1;2005;2013-12-28
3534;SuperiorCard;33333412843542;12;2008;2011-10-12
3535;Distinguish;55558639569941;1;2006;2014-03-07
3536;ColonialVoice;77776791712719;2;2008;2013-08-19
3537;ColonialVoice;77774773265532;12;2008;2014-02-11
3538;ColonialVoice;77773815115826;3;2007;2013-12-08
3539;Vista;11111296552208;9;2005;2013-01-08
3540;Distinguish;55558694521793;8;2006;2014-06-16
3541;ColonialVoice;77776989390020;6;2008;2013-11-27
3542;Distinguish;55554797205599;10;2006;2014-02-18
3543;Distinguish;55555070656401;1;2007;2012-12-12
3544;SuperiorCard;33338197038709;1;2005;2011-11-27
3545;ColonialVoice;77774227699398;11;2007;2014-01-29
3546;Distinguish;55554182304458;11;2006;2014-06-05
3547;Vista;11118756679171;1;2005;2013-09-08
3548;SuperiorCard;33339516599861;9;2006;2014-04-13
3549;Distinguish;55556969642172;10;2007;2013-07-31
3550;ColonialVoice;77773120560875;5;2008;2014-01-18
3551;Distinguish;55554864920147;4;2005;2014-03-11
3552;Distinguish;55558821694607;11;2008;2014-04-20
3553;SuperiorCard;33334733178278;9;2006;2013-07-31
3554;Distinguish;55556462164143;11;2005;2013-06-20
3555;Vista;11114795001051;7;2007;2013-09-06
3556;Vista;11115200648044;2;2006;2013-11-13
3557;SuperiorCard;33334767944691;12;2006;2013-02-08
3558;Vista;11113737999484;7;2006;2013-03-02
3559;ColonialVoice;77776419483607;6;2007;2009-01-24
3560;Vista;11112853673057;4;2007;2012-07-07
3561;ColonialVoice;77779599174043;3;2006;2014-03-25
3562;ColonialVoice;77777570065410;10;2006;2014-03-17
3563;ColonialVoice;77775300450162;8;2005;2012-11-27
3564;Distinguish;55555693897937;7;2007;2014-04-01
3565;ColonialVoice;77778492517106;10;2005;2014-02-24
3566;SuperiorCard;33332316698401;2;2007;2013-05-12
3567;ColonialVoice;77771429325413;7;2008;2012-04-06
3568;SuperiorCard;33333608047306;12;2007;2013-04-18
3569;Distinguish;55559540581809;7;2005;2014-03-31
3570;Distinguish;55551557921404;3;2007;2013-07-27
3571;SuperiorCard;33339024740438;1;2007;2013-09-06
3572;Vista;11119649887804;11;2007;2011-11-05
3573;Vista;11115570158374;2;2005;2013-11-12
3574;SuperiorCard;33339589905543;10;2007;2012-07-13
3575;Distinguish;55559843237128;11;2007;2014-01-09
3576;ColonialVoice;77775766616872;6;2008;2012-02-19
3577;ColonialVoice;77776548881224;3;2008;2013-09-22
3578;ColonialVoice;77778988241802;12;2007;2014-04-27
3579;SuperiorCard;33338903331989;11;2005;2009-02-15
3580;Vista;11116712437743;8;2005;2013-12-23
3581;SuperiorCard;33339836474715;1;2006;2011-05-09
3582;Distinguish;55553234283388;12;2005;2014-02-13
3583;Distinguish;55553457832854;4;2006;2014-02-15
3584;Vista;11111291087235;2;2006;2011-06-21
3585;Distinguish;55555480118021;4;2007;2013-10-05
3586;Distinguish;55557435357433;3;2008;2013-07-31
3587;ColonialVoice;77775161706172;6;2005;2014-04-20
3588;SuperiorCard;33333697118259;9;2007;2013-11-22
3589;SuperiorCard;33334143882422;6;2008;2013-07-06
3590;SuperiorCard;33333959755078;5;2007;2011-07-24
3591;SuperiorCard;33335276770898;7;2007;2013-12-25
3592;SuperiorCard;33336723687920;12;2008;2014-04-03
3593;SuperiorCard;33339996114245;2;2007;2013-12-03
3594;ColonialVoice;77776556663901;11;2006;2013-06-30
3595;Distinguish;55551987697187;8;2008;2012-01-16
3596;SuperiorCard;33331390971751;6;2008;2014-02-01
3597;Vista;11113854791771;6;2008;2014-03-10
3598;Distinguish;55551874986905;11;2006;2013-07-07
3599;Distinguish;55551708407280;4;2007;2013-12-29
3600;SuperiorCard;33335511973995;9;2005;2012-05-30
3601;Distinguish;55555484538767;4;2006;2011-11-14
3602;Vista;11111244884553;8;2007;2012-06-28
3603;Vista;11117460726903;9;2008;2009-02-09
3604;Distinguish;55552184963611;4;2007;2011-12-24
3605;ColonialVoice;77771400869140;11;2007;2012-10-06
3606;Vista;11113635829283;12;2008;2013-07-26
3607;ColonialVoice;77774776310659;4;2006;2013-09-12
3608;ColonialVoice;77775720565786;4;2005;2014-06-23
3609;Vista;11111548552490;8;2006;2014-03-16
3610;SuperiorCard;33339611880217;5;2007;2012-07-13
3611;Vista;11117359273047;2;2007;2014-03-25
3612;ColonialVoice;77775978832314;4;2008;2014-04-20
3613;SuperiorCard;33332178564261;8;2008;2013-09-20
3614;Distinguish;55552629244892;7;2007;2014-02-15
3615;SuperiorCard;33331647297980;12;2007;2013-12-07
3616;ColonialVoice;77774885075025;9;2008;2012-08-24
3617;SuperiorCard;33334695554554;10;2006;2014-03-04
3618;Distinguish;55551371880108;7;2008;2011-11-29
3619;Vista;11119525273883;6;2006;2013-08-11
3620;Vista;11117845015497;3;2008;2013-11-09
3621;Vista;11118136595029;12;2006;2013-12-26
3622;ColonialVoice;77771792087473;11;2007;2013-09-08
3623;SuperiorCard;33336021521483;8;2008;2013-07-13
3624;SuperiorCard;33338574890765;9;2005;2013-10-25
3625;Distinguish;55551287218241;2;2008;2012-06-25
3626;Distinguish;55557029762180;3;2008;2013-10-20
3627;Distinguish;55559832943782;6;2007;2013-07-23
3628;SuperiorCard;33339705183216;5;2008;2013-12-13
3629;SuperiorCard;33333503810570;7;2006;2014-02-20
3630;ColonialVoice;77771962969258;7;2005;2014-02-06
3631;Vista;11111762325699;7;2006;2013-10-30
3632;SuperiorCard;33335246141463;2;2006;2013-09-13
3633;SuperiorCard;33338330265147;4;2008;2013-12-14
3634;Vista;11116813488881;2;2005;2013-11-10
3635;Vista;11116352215093;12;2006;2014-05-20
3636;ColonialVoice;77771326760019;7;2005;2014-04-20
3637;SuperiorCard;33336340300688;6;2006;2013-10-28
3638;Distinguish;55554325177708;9;2008;2014-05-07
3639;SuperiorCard;33336868098551;9;2005;2013-06-17
3640;Distinguish;55558580097738;12;2007;2014-03-15
3641;ColonialVoice;77774034797510;4;2005;2014-03-10
3642;ColonialVoice;77777506233704;7;2008;2014-04-18
3643;Vista;11113153009374;6;2006;2013-02-17
3644;Vista;11117682049302;10;2007;2014-04-22
3645;SuperiorCard;33331864620819;8;2007;2013-04-20
3646;Distinguish;55555303663406;5;2008;2014-01-22
3647;Distinguish;55552533496719;1;2006;2013-08-05
3648;Vista;11115603520031;6;2005;2014-04-28
3649;SuperiorCard;33335127187939;6;2005;2014-01-14
3650;Distinguish;55553605583231;1;2005;2012-07-14
3651;Vista;11117823696731;9;2006;2013-09-13
3652;Distinguish;55552340168648;8;2007;2013-08-17
3653;SuperiorCard;33332005868646;2;2007;2012-07-31
3654;Vista;11116518758573;7;2008;2013-08-29
3655;SuperiorCard;33332395216669;9;2006;2014-06-19
3656;ColonialVoice;77771526033989;10;2008;2014-03-21
3657;Vista;11117251348301;1;2005;2012-08-05
3658;Vista;11116817948421;3;2007;2012-12-09
3659;Vista;11113056222656;3;2008;2014-03-09
3660;Distinguish;55555543818229;1;2007;2014-02-18
3661;ColonialVoice;77771818512997;5;2008;2012-09-08
3662;Distinguish;55554733179801;3;2007;2014-01-11
3663;ColonialVoice;77771573738992;12;2006;2013-09-28
3664;Distinguish;55552163178504;9;2006;2014-05-09
3665;SuperiorCard;33338986678089;1;2008;2012-12-01
3666;SuperiorCard;33332794860435;1;2007;2013-12-28
3667;Distinguish;55552047903980;3;2007;2011-11-05
3668;Vista;11113925504661;6;2006;2014-02-07
3669;ColonialVoice;77775514141508;12;2006;2012-08-08
3670;Distinguish;55552189178861;11;2007;2014-01-12
3671;Vista;11113686380985;6;2007;2012-11-29
3672;Distinguish;55556122202686;4;2005;2013-12-04
3673;SuperiorCard;33332937100521;2;2007;2012-06-30
3674;Distinguish;55553999626782;5;2007;2012-08-17
3675;Vista;11118506809267;10;2005;2013-07-23
3676;Vista;11117637412700;1;2008;2013-10-18
3677;ColonialVoice;77776167694265;6;2005;2013-03-10
3678;Distinguish;55551466134835;10;2006;2012-12-15
3679;Vista;11112335805877;3;2008;2013-02-12
3680;Vista;11114381327543;3;2007;2013-11-05
3681;Distinguish;55555965593135;7;2005;2013-12-03
3682;Vista;11111642363227;9;2005;2013-10-02
3683;Vista;11111654423608;9;2006;2012-12-21
3684;Vista;11112911211922;5;2007;2013-07-12
3685;ColonialVoice;77776613256776;5;2007;2013-09-24
3686;ColonialVoice;77774091703421;6;2006;2013-05-31
3687;SuperiorCard;33335953632340;8;2005;2013-12-11
3688;ColonialVoice;77773190903140;5;2005;2014-01-26
3689;Vista;11117108731370;12;2006;2012-03-23
3690;Vista;11116179924850;2;2006;2013-11-10
3691;Distinguish;55556973758287;4;2008;2011-11-17
3692;Distinguish;55558031635126;10;2008;2014-01-05
3693;Distinguish;55555214134443;6;2006;2013-09-24
3694;Vista;11113347955763;5;2006;2013-10-02
3695;ColonialVoice;77773807224697;9;2008;2013-06-01
3696;SuperiorCard;33333228397010;9;2007;2011-06-21
3697;ColonialVoice;77771901144558;10;2005;2013-10-29
3698;Vista;11114135665191;12;2008;2014-03-30
3699;Distinguish;55552545255156;3;2005;2012-10-10
3700;SuperiorCard;33335929643822;6;2006;2013-07-01
3701;ColonialVoice;77778440801559;2;2007;2013-07-08
3702;SuperiorCard;33337540501440;4;2005;2013-11-29
3703;ColonialVoice;77775254667162;6;2005;2012-12-22
3704;ColonialVoice;77779506783311;11;2006;2013-12-04
3705;Vista;11117724118396;1;2007;2012-11-09
3706;SuperiorCard;33337003522883;9;2005;2013-07-24
3707;Distinguish;55554546849600;9;2008;2012-06-01
3708;SuperiorCard;33337918042551;1;2007;2014-03-16
3709;Vista;11118840517437;8;2005;2011-10-12
3710;Vista;11114570320661;8;2005;2014-06-13
3711;Distinguish;55555895764168;10;2005;2013-07-02
3712;SuperiorCard;33334134163275;2;2007;2014-02-15
3713;Distinguish;55557734376789;5;2005;2013-11-24
3714;Distinguish;55558725626217;11;2008;2013-11-01
3715;Vista;11118175286128;2;2008;2013-04-18
3716;SuperiorCard;33333469643030;1;2006;2013-11-29
3717;ColonialVoice;77773698328391;1;2007;2013-12-07
3718;SuperiorCard;33336881703633;12;2005;2013-07-20
3719;Distinguish;55552943766406;5;2005;2014-03-21
3720;Vista;11118703656112;7;2006;2014-05-07
3721;Distinguish;55557132312114;9;2005;2013-06-05
3722;Vista;11119738996704;8;2007;2014-02-03
3723;ColonialVoice;77778168487659;12;2006;2014-06-08
3724;ColonialVoice;77776739557932;3;2007;2013-11-24
3725;Vista;11114449255569;12;2006;2014-04-29
3726;ColonialVoice;77777711807331;6;2007;2013-04-02
3727;SuperiorCard;33338078284660;10;2005;2013-05-10
3728;SuperiorCard;33331648764962;6;2007;2013-09-02
3729;ColonialVoice;77777692752620;6;2006;2012-09-19
3730;Distinguish;55554733245739;9;2005;2008-11-25
3731;ColonialVoice;77772067577108;10;2005;2013-11-09
3732;SuperiorCard;33339531461409;5;2005;2012-09-21
3733;ColonialVoice;77773384494547;10;2006;2013-12-23
3734;Distinguish;55556106486770;7;2005;2012-03-24
3735;Vista;11112416229565;7;2005;2013-04-14
3736;SuperiorCard;33333024553664;1;2007;2012-09-16
3737;Vista;11118460362397;11;2006;2011-09-29
3738;Distinguish;55555987459258;11;2008;2013-12-20
3739;ColonialVoice;77778473273932;2;2007;2012-05-23
3740;Vista;11116286674099;11;2006;2014-04-27
3741;Vista;11112250312725;4;2007;2013-05-29
3742;Vista;11114588002091;6;2006;2011-06-28
3743;Distinguish;55554105473673;1;2005;2014-02-24
3744;Vista;11111382978805;5;2006;2013-07-04
3745;ColonialVoice;77773321241156;6;2007;2013-07-27
3746;Distinguish;55559452274908;1;2007;2013-08-23
3747;Vista;11118435989000;11;2007;2014-02-10
3748;Vista;11117933541850;3;2006;2014-03-09
3749;Distinguish;55555435719302;11;2007;2011-06-28
3750;Vista;11118600862381;1;2008;2013-04-22
3751;ColonialVoice;77774780261441;10;2006;2013-01-21
3752;ColonialVoice;77774583119972;11;2005;2013-11-05
3753;ColonialVoice;77771421747069;4;2006;2013-12-25
3754;ColonialVoice;77772705493247;12;2007;2014-02-06
3755;SuperiorCard;33334097013659;9;2007;2011-08-13
3756;Vista;11118259936609;7;2008;2013-06-30
3757;SuperiorCard;33336860469254;7;2005;2013-06-10
3758;ColonialVoice;77779719143704;12;2008;2014-03-30
3759;ColonialVoice;77772687299552;10;2005;2009-02-23
3760;ColonialVoice;77779039205745;10;2008;2012-02-26
3761;Vista;11112778327284;11;2005;2012-02-01
3762;Vista;11116200837028;3;2005;2012-10-22
3763;Vista;11117688692277;3;2007;2012-08-31
3764;Distinguish;55557872115150;2;2005;2013-05-30
3765;Distinguish;55558175036464;12;2006;2014-03-06
3766;Vista;11119772509966;11;2006;2013-01-29
3767;Distinguish;55555110819795;3;2005;2013-05-03
3768;Distinguish;55555904793509;3;2006;2013-08-13
3769;Distinguish;55557030458446;8;2008;2014-06-19
3770;ColonialVoice;77776651235269;12;2005;2012-03-03
3771;ColonialVoice;77777558670315;11;2007;2012-12-17
3772;Vista;11116394558695;9;2007;2013-07-17
3773;ColonialVoice;77774335113821;11;2006;2014-01-23
3774;Distinguish;55555486409231;12;2007;2013-12-31
3775;ColonialVoice;77771782177358;4;2005;2011-12-14
3776;ColonialVoice;77779207757184;1;2006;2014-03-23
3777;ColonialVoice;77772139608527;11;2007;2014-02-23
3778;ColonialVoice;77778681528600;7;2008;2012-10-09
3779;Distinguish;55553223285017;9;2005;2013-08-19
3780;ColonialVoice;77777333587505;10;2007;2013-12-27
3781;SuperiorCard;33338721469547;2;2005;2014-01-14
3782;Distinguish;55554432742311;2;2008;2011-09-03
3783;SuperiorCard;33338818033163;12;2006;2013-04-04
3784;Vista;11115917424986;5;2005;2014-05-01
3785;ColonialVoice;77778392355004;11;2006;2013-09-28
3786;ColonialVoice;77771225301856;8;2008;2014-04-06
3787;Distinguish;55554047866369;7;2007;2011-10-31
3788;Vista;11114959465186;9;2007;2011-08-01
3789;SuperiorCard;33332022867635;11;2005;2013-08-13
3790;Distinguish;55559948664941;5;2008;2014-04-17
3791;SuperiorCard;33331310279079;1;2008;2014-04-11
3792;ColonialVoice;77779067717134;7;2007;2012-09-11
3793;Distinguish;55554130164860;7;2006;2014-01-24
3794;Vista;11112851849341;6;2006;2013-12-06
3795;Vista;11113472002415;7;2006;2013-09-26
3796;SuperiorCard;33337851202194;1;2008;2014-02-16
3797;Distinguish;55558770821068;1;2007;2013-07-28
3798;ColonialVoice;77774827604015;7;2007;2013-07-03
3799;Distinguish;55557043467174;2;2008;2014-05-13
3800;Distinguish;55554198397763;7;2008;2012-04-26
3801;SuperiorCard;33338881360813;5;2006;2014-02-10
3802;Distinguish;55556301675764;6;2006;2011-11-29
3803;Distinguish;55556632489817;9;2007;2011-06-22
3804;ColonialVoice;77772276609560;9;2005;2013-02-08
3805;Distinguish;55558682077465;1;2006;2012-06-22
3806;ColonialVoice;77773513903443;7;2007;2013-10-17
3807;Vista;11118600355416;12;2006;2011-12-08
3808;ColonialVoice;77776869668738;2;2006;2013-09-28
3809;ColonialVoice;77779855398734;11;2005;2013-10-12
3810;Distinguish;55551668956176;8;2007;2014-06-04
3811;Vista;11115644252011;6;2008;2014-03-15
3812;Vista;11118693221727;10;2006;2010-02-16
3813;Distinguish;55558879978642;2;2008;2014-02-28
3814;SuperiorCard;33336367167868;11;2008;2013-10-29
3815;Vista;11111413187278;11;2006;2012-06-30
3816;Distinguish;55555564246361;8;2008;2011-11-14
3817;Distinguish;55554561247675;1;2007;2013-12-29
3818;SuperiorCard;33333222172390;5;2005;2013-10-03
3819;ColonialVoice;77778379417080;7;2008;2014-03-20
3820;Vista;11112407283680;7;2007;2013-08-30
3821;Vista;11115163407997;6;2008;2013-11-10
3822;Distinguish;55551609388819;12;2008;2013-09-03
3823;SuperiorCard;33335529030772;1;2006;2013-09-30
3824;SuperiorCard;33331710523935;12;2006;2013-08-20
3825;Distinguish;55552025294186;12;2005;2014-04-19
3826;Distinguish;55551374529008;12;2007;2012-02-04
3827;SuperiorCard;33337404422463;5;2008;2012-06-30
3828;SuperiorCard;33337244352253;6;2007;2012-11-15
3829;SuperiorCard;33337338704652;11;2006;2013-06-16
3830;SuperiorCard;33333620144031;7;2005;2011-11-16
3831;ColonialVoice;77773263390441;1;2007;2011-10-05
3832;SuperiorCard;33335968537535;5;2007;2014-03-08
3833;SuperiorCard;33335084744704;1;2007;2014-01-13
3834;ColonialVoice;77778908487959;12;2006;2013-10-25
3835;ColonialVoice;77774308420821;7;2008;2013-07-31
3836;SuperiorCard;33335728955988;2;2007;2014-04-11
3837;Vista;11116410670981;1;2005;2008-12-20
3838;Vista;11116852552248;1;2007;2013-12-20
3839;ColonialVoice;77771501870196;2;2005;2009-02-19
3840;ColonialVoice;77773100737077;12;2006;2011-07-01
3841;Vista;11112309023321;12;2005;2013-08-25
3842;SuperiorCard;33338958517133;3;2008;2014-04-07
3843;Distinguish;55554773015742;12;2008;2013-07-18
3844;Distinguish;55557050702521;3;2006;2014-02-12
3845;ColonialVoice;77779214849918;7;2006;2014-03-22
3846;ColonialVoice;77771228041924;4;2008;2012-02-14
3847;Distinguish;55559978311082;10;2008;2013-08-14
3848;Vista;11112559874174;5;2006;2014-02-25
3849;ColonialVoice;77778302980873;5;2006;2013-07-14
3850;ColonialVoice;77775186803882;11;2008;2012-07-31
3851;Distinguish;55551711597233;10;2006;2013-04-13
3852;Distinguish;55556782711435;12;2007;2014-04-08
3853;Distinguish;55556372474167;12;2008;2014-01-18
3854;ColonialVoice;77774752447916;11;2006;2012-02-15
3855;Vista;11115405944272;1;2008;2014-04-23
3856;SuperiorCard;33336869244539;2;2006;2014-03-30
3857;SuperiorCard;33335474879462;9;2007;2014-03-10
3858;ColonialVoice;77774633877645;5;2007;2014-06-21
3859;ColonialVoice;77772488269342;10;2006;2012-01-15
3860;Vista;11114587361541;4;2007;2013-04-22
3861;Vista;11115093500510;7;2006;2014-06-01
3862;Vista;11118494033570;11;2005;2013-03-07
3863;ColonialVoice;77772099771365;12;2006;2012-11-30
3864;ColonialVoice;77771713816435;6;2007;2014-02-27
3865;Distinguish;55551400015615;9;2007;2014-05-28
3866;Vista;11119118155750;5;2008;2014-04-09
3867;Distinguish;55557806643274;3;2006;2012-05-28
3868;ColonialVoice;77772882308731;2;2007;2013-12-20
3869;Vista;11119870271099;6;2005;2013-09-20
3870;Vista;11114335262250;11;2006;2011-11-07
3871;SuperiorCard;33337075336312;10;2007;2014-02-20
3872;Distinguish;55551094930159;3;2007;2009-01-22
3873;Vista;11113326677714;8;2006;2013-10-05
3874;Distinguish;55556335674631;6;2006;2013-06-07
3875;Distinguish;55555888157065;5;2007;2013-10-28
3876;ColonialVoice;77778897323534;11;2008;2014-04-19
3877;Vista;11116626311837;6;2008;2014-04-01
3878;ColonialVoice;77777139270295;3;2008;2014-01-20
3879;Vista;11114591029309;11;2008;2012-06-26
3880;ColonialVoice;77776972182848;12;2005;2014-01-27
3881;ColonialVoice;77772216988871;5;2005;2012-07-11
3882;ColonialVoice;77779393529966;9;2005;2014-05-24
3883;SuperiorCard;33337662602825;7;2005;2011-11-22
3884;SuperiorCard;33337447630556;12;2007;2013-12-13
3885;Vista;11116121332961;10;2005;2013-10-30
3886;Vista;11115899838165;11;2007;2014-06-24
3887;Vista;11113760015172;3;2005;2014-03-31
3888;ColonialVoice;77777634188312;7;2006;2014-02-17
3889;Vista;11116339609399;3;2008;2013-08-14
3890;Distinguish;55554473814750;4;2008;2013-11-21
3891;Vista;11113726503564;8;2008;2008-12-01
3892;ColonialVoice;77775270052928;4;2007;2012-04-24
3893;ColonialVoice;77775485144430;9;2008;2008-01-24
3894;Vista;11113640827077;3;2008;2013-10-16
3895;Distinguish;55551595413989;4;2008;2013-07-02
3896;Vista;11118688334612;3;2007;2014-02-03
3897;Vista;11117979814869;12;2008;2014-03-04
3898;ColonialVoice;77774782095826;5;2006;2011-12-25
3899;SuperiorCard;33338902777853;5;2005;2014-02-04
